"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\Users\rkall\OneDrive\Documents\Personal\HRI Paper\Original\Trustv5.nlogo"
"Sweep_Reliability"
"02/23/2026 10:13:00:328 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","robot-reliability","num-humans","num-robots","initial-tasks","initial-trust","robot-autonomy","robot-transparency","robot-comm-frequency","collaboration-rate","[step]","average-trust","total-tasks-completed","team-efficiency","get-average-stress","get-task-success-rate","communication-events","get-robot-utilization"
"715","75","3","3","30","50","70","50","50","50","2000","89.98392520161013","88","100","83.33333333333333","81.48148148148148","958","100"
"714","70","3","3","30","50","70","50","50","50","2000","76.69503841885653","93","100","85.11904761904762","81.57894736842105","834","100"
"716","80","3","3","30","50","70","50","50","50","2000","91.93729043176631","96","100","83.33333333333333","84.95575221238938","868","100"
"718","90","3","3","30","50","70","50","50","50","2000","97.01482565352846","119","83.33333333333334","91.20482509728498","95.19999999999999","1244","66.66666666666666"
"719","95","3","3","30","50","70","50","50","50","2000","99.21286261889777","131","100","83.33333333333333","97.03703703703704","878","100"
"717","85","3","3","30","50","70","50","50","50","2000","92.2289711134993","107","100","69.50334087441486","92.24137931034483","999","100"
"721","30","3","3","30","50","70","50","50","50","2000","43.21776813245171","62","100","83.33333333333333","53.44827586206896","1377","100"
"720","100","3","3","30","50","70","50","50","50","2000","100","133","100","57.408733664586265","100","570","100"
"722","35","3","3","30","50","70","50","50","50","2000","43.533568401312","79","66.66666666666666","87.96630565583634","72.47706422018348","957","100"
"724","45","3","3","30","50","70","50","50","50","2000","56.46888251478676","51","100","66.66666666666667","54.25531914893617","1165","100"
"723","40","3","3","30","50","70","50","50","50","2000","39.99722588067693","74","100","71.71893147502902","64.91228070175438","659","100"
"725","50","3","3","30","50","70","50","50","50","2000","72.09194649639775","85","100","70.24469585619948","68.54838709677419","706","100"
"726","55","3","3","30","50","70","50","50","50","2000","61.67657028398258","73","100","66.66666666666667","71.56862745098039","1138","100"
"727","60","3","3","30","50","70","50","50","50","2000","75.8384544847737","92","100","82.63888888888889","73.6","887","100"
"729","70","3","3","30","50","70","50","50","50","2000","93.2669156295525","90","100","72.21770174998456","84.11214953271028","1397","100"
"730","75","3","3","30","50","70","50","50","50","2000","98.58697037349633","95","100","83.33333333333333","87.1559633027523","1387","100"
"728","65","3","3","30","50","70","50","50","50","2000","85.74850598413911","86","100","100","79.62962962962963","1577","100"
"731","80","3","3","30","50","70","50","50","50","2000","92.81661189546118","83","100","50","88.29787234042553","976","100"
"733","90","3","3","30","50","70","50","50","50","2000","98.74417096716756","112","100","89.21287041757152","94.11764705882352","938","100"
"734","95","3","3","30","50","70","50","50","50","2000","98.86707662296125","111","100","70.00000214630784","96.52173913043478","1107","100"
"735","100","3","3","30","50","70","50","50","50","2000","100","120","100","66.66666666666667","100","1073","100"
"732","85","3","3","30","50","70","50","50","50","2000","98.5116982320075","98","100","66.66666666666667","89.0909090909091","1560","100"
"737","35","3","3","30","50","70","50","50","50","2000","49.326867961224885","84","100","62.026143790849666","63.1578947368421","1073","100"
"736","30","3","3","30","50","70","50","50","50","2000","37.66074565220641","89","100","54.65694987557768","66.9172932330827","990","100"
"739","45","3","3","30","50","70","50","50","50","2000","61.334665873401754","94","100","72.64957264957265","72.3076923076923","969","100"
"738","40","3","3","30","50","70","50","50","50","2000","46.486248760469046","59","100","100","53.63636363636364","1181","100"
"740","50","3","3","30","50","70","50","50","50","2000","60.565436150908795","83","100","66.66666666666667","69.16666666666667","833","100"
"741","55","3","3","30","50","70","50","50","50","2000","84.60297693717474","73","100","54.80427046263345","72.27722772277228","1011","100"
"744","70","3","3","30","50","70","50","50","50","2000","84.24139519180181","90","100","83.33333333333333","79.64601769911505","943","100"
"745","75","3","3","30","50","70","50","50","50","2000","93.46469418442693","98","100","83.33333333333333","85.21739130434783","1305","100"
"742","60","3","3","30","50","70","50","50","50","2000","67.17642089018523","84","100","56.92007797328163","74.33628318584071","865","100"
"743","65","3","3","30","50","70","50","50","50","2000","84.40176639538703","78","100","83.33333333333333","75.72815533980582","1229","100"
"747","85","3","3","30","50","70","50","50","50","2000","96.26108135808583","133","100","83.33333333333333","91.72413793103448","871","100"
"746","80","3","3","30","50","70","50","50","50","2000","83.93683862273957","108","100","72.0720720719579","87.09677419354838","1431","100"
"749","95","3","3","30","50","70","50","50","50","2000","99.90050000000001","103","100","83.33333333333333","99.03846153846155","1136","100"
"748","90","3","3","30","50","70","50","50","50","2000","97.30368993780003","127","100","49.474940899359716","96.21212121212122","911","100"
"750","100","3","3","30","50","70","50","50","50","2000","100","127","100","73.88880577333204","100","702","100"
