"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"C:\Users\rkall\OneDrive\Documents\Personal\HRI Paper\Original\Trustv5.nlogo"
"Sweep_Reliability_x_Transparency"
"02/22/2026 23:56:19:480 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","robot-reliability","robot-transparency","num-humans","num-robots","initial-tasks","initial-trust","robot-autonomy","robot-comm-frequency","collaboration-rate","[step]","average-trust","total-tasks-completed","team-efficiency","get-average-stress","get-task-success-rate","communication-events","get-robot-utilization"
"739","85","50","3","3","30","50","70","50","50","2000","96.71917949545794","105","100","84.77020202020202","92.92035398230088","1005","100"
"742","55","70","3","3","30","50","70","50","50","2000","76.08334625669552","98","83.33333333333334","55.33827929000211","79.03225806451613","1075","100"
"743","70","70","3","3","30","50","70","50","50","2000","86.6533456584081","113","100","70.15810300949603","88.28125","765","100"
"744","85","70","3","3","30","50","70","50","50","2000","93.36730813403801","112","100","74.83436175959508","91.05691056910568","740","100"
"745","100","70","3","3","30","50","70","50","50","2000","100","127","100","83.33333333333333","100","973","100"
"748","70","90","3","3","30","50","70","50","50","2000","94.15489081046546","85","100","83.33333333333333","84.15841584158416","1164","100"
"746","40","90","3","3","30","50","70","50","50","2000","69.81435934994742","82","100","66.66666666666667","70.08547008547008","1222","100"
"747","55","90","3","3","30","50","70","50","50","2000","85.44569877378046","64","100","66.66666666666667","59.25925925925925","1149","100"
"750","100","90","3","3","30","50","70","50","50","2000","100","105","100","66.66666666666667","100","1082","100"
"749","85","90","3","3","30","50","70","50","50","2000","92.93991557451962","104","66.66666666666666","53.94402035623409","94.54545454545455","804","100"
"751","40","10","3","3","30","50","70","50","50","2000","37.02333822434495","73","100","100","70.1923076923077","1486","100"
"752","55","10","3","3","30","50","70","50","50","2000","58.905503437297874","84","100","50","73.68421052631578","1103","100"
"753","70","10","3","3","30","50","70","50","50","2000","75.6877566789684","101","100","71.25603864733806","81.45161290322581","843","100"
"754","85","10","3","3","30","50","70","50","50","2000","90.6284054732392","129","100","90.84253322326936","93.47826086956522","1273","100"
"755","100","10","3","3","30","50","70","50","50","2000","100","105","100","83.33333333333333","100","1317","100"
"756","40","30","3","3","30","50","70","50","50","2000","41.97946196947441","87","100","77.38095238095237","73.72881355932203","894","100"
"757","55","30","3","3","30","50","70","50","50","2000","66.09878806719954","86","100","66.66666666666667","81.13207547169812","894","100"
"760","100","30","3","3","30","50","70","50","50","2000","100","108","83.33333333333334","66.66666666666667","100","795","66.66666666666666"
"759","85","30","3","3","30","50","70","50","50","2000","95.8591601371329","117","100","61.68831168831169","91.40625","1056","100"
"758","70","30","3","3","30","50","70","50","50","2000","77.48478628430252","99","100","64.60674157064712","81.14754098360656","1217","100"
"761","40","50","3","3","30","50","70","50","50","2000","55.42086210232992","49","100","83.33333333333333","53.2608695652174","1215","100"
"762","55","50","3","3","30","50","70","50","50","2000","63.9887128097723","77","100","66.66666666666667","69.36936936936937","1224","100"
"763","70","50","3","3","30","50","70","50","50","2000","79.03633942463561","105","100","66.61766695849857","82.67716535433071","1305","100"
"765","100","50","3","3","30","50","70","50","50","2000","100","126","100","72.22700235891892","100","919","100"
"766","40","70","3","3","30","50","70","50","50","2000","51.910639692938354","80","83.33333333333334","66.66666666666667","66.11570247933885","653","66.66666666666666"
"764","85","50","3","3","30","50","70","50","50","2000","99.8005","122","100","53.225806451612904","91.04477611940298","1160","100"
"767","55","70","3","3","30","50","70","50","50","2000","74.83183264884042","75","100","50","74.25742574257426","1106","100"
"768","70","70","3","3","30","50","70","50","50","2000","77.28214754571523","100","100","55.948553054662376","85.47008547008546","935","100"
"769","85","70","3","3","30","50","70","50","50","2000","97.13161163804732","124","100","52.421652421652425","90.51094890510949","970","100"
"770","100","70","3","3","30","50","70","50","50","2000","100","135","100","60.97420319040043","100","530","100"
"771","40","90","3","3","30","50","70","50","50","2000","74.28934362070153","76","100","100","62.295081967213115","1368","100"
"772","55","90","3","3","30","50","70","50","50","2000","72.32017514509204","78","100","66.66666666666667","73.58490566037736","1056","100"
"774","85","90","3","3","30","50","70","50","50","2000","94.25863589678464","107","100","83.16498316498316","89.16666666666667","731","100"
"773","70","90","3","3","30","50","70","50","50","2000","87.89168397475436","94","83.33333333333334","66.66666666666667","82.45614035087719","1177","100"
"775","100","90","3","3","30","50","70","50","50","2000","100","127","100","65.11839708561008","100","1174","100"
"778","70","10","3","3","30","50","70","50","50","2000","70.76452696649419","96","100","54.275092570647956","81.35593220338984","512","100"
"777","55","10","3","3","30","50","70","50","50","2000","54.84321312336863","84","100","66.66666666666667","79.24528301886792","1257","100"
"779","85","10","3","3","30","50","70","50","50","2000","88.4244441024462","109","100","55.47979797979798","89.34426229508196","754","100"
"776","40","10","3","3","30","50","70","50","50","2000","37.99145681777056","78","100","83.33333333333333","64.46280991735537","1073","100"
"780","100","10","3","3","30","50","70","50","50","2000","100","102","100","100","100","1415","100"
"781","40","30","3","3","30","50","70","50","50","2000","42.99765105372229","83","100","73.23232323232325","69.74789915966386","1511","100"
"784","85","30","3","3","30","50","70","50","50","2000","90.5208414475727","109","100","69.94645247657296","88.6178861788618","676","100"
"783","70","30","3","3","30","50","70","50","50","2000","72.44497146910545","91","100","83.33333333333333","79.82456140350878","1291","100"
"785","100","30","3","3","30","50","70","50","50","2000","100","114","66.66666666666666","83.33333333333333","100","1022","100"
"786","40","50","3","3","30","50","70","50","50","2000","49.40631839534401","73","100","83.33333333333333","56.58914728682171","803","100"
"782","55","30","3","3","30","50","70","50","50","2000","67.6889746099501","90","100","83.33333333333333","78.26086956521739","1219","100"
"787","55","50","3","3","30","50","70","50","50","2000","63.41903218426942","75","100","83.33333333333333","72.81553398058253","592","100"
"788","70","50","3","3","30","50","70","50","50","2000","78.7958597677005","90","100","83.33333333333333","81.08108108108108","793","100"
"789","85","50","3","3","30","50","70","50","50","2000","96.27918285941007","94","100","55.913978494623656","90.38461538461539","961","100"
"790","100","50","3","3","30","50","70","50","50","2000","100","123","100","50","100","847","100"
"791","40","70","3","3","30","50","70","50","50","2000","53.654179425980374","70","100","83.33333333333333","66.66666666666666","1370","100"
"792","55","70","3","3","30","50","70","50","50","2000","79.24621166540159","112","100","57.94431707625742","82.35294117647058","740","100"
"793","70","70","3","3","30","50","70","50","50","2000","87.13027636594286","110","100","67.23530981533797","85.9375","1085","100"
"795","100","70","3","3","30","50","70","50","50","2000","100","99","100","50","100","1397","100"
"797","55","90","3","3","30","50","70","50","50","2000","82.04360371773062","97","100","73.99626517273198","79.50819672131148","828","100"
"796","40","90","3","3","30","50","70","50","50","2000","75.01065810433333","74","100","83.33333333333333","61.66666666666667","1054","100"
"794","85","70","3","3","30","50","70","50","50","2000","98.49559894118543","107","100","83.33333333333333","93.04347826086956","1077","100"
"798","70","90","3","3","30","50","70","50","50","2000","83.56002729337855","89","100","87.56218905472637","86.40776699029125","1091","100"
"799","85","90","3","3","30","50","70","50","50","2000","89.81514001768518","115","100","58.396884761954304","91.26984126984127","1027","100"
"800","100","90","3","3","30","50","70","50","50","2000","100","120","100","71.6374269005848","100","836","100"
"801","40","10","3","3","30","50","70","50","50","2000","39.08615694478749","76","100","73.35329341317369","66.66666666666666","618","100"
"803","70","10","3","3","30","50","70","50","50","2000","74.39671981597117","106","100","73.50049167091548","86.88524590163934","1032","100"
"802","55","10","3","3","30","50","70","50","50","2000","54.19124237085905","88","100","55.14216414656477","71.54471544715447","687","100"
"805","100","10","3","3","30","50","70","50","50","2000","100","135","100","56.75503052041939","100","868","100"
"806","40","30","3","3","30","50","70","50","50","2000","52.838666086783824","88","100","74.2519341031779","73.94957983193278","799","100"
"804","85","10","3","3","30","50","70","50","50","2000","86.98537347353103","115","100","100","94.26229508196722","1008","100"
"807","55","30","3","3","30","50","70","50","50","2000","61.58329256216626","106","100","83.33333333333333","82.17054263565892","1059","100"
"808","70","30","3","3","30","50","70","50","50","2000","76.86838285658003","101","100","74.20091323869872","87.06896551724138","994","100"
"809","85","30","3","3","30","50","70","50","50","2000","94.66720082238048","110","100","63.03538068886286","88.70967741935483","813","100"
"810","100","30","3","3","30","50","70","50","50","2000","100","126","100","53.645833333333336","100","720","100"
"811","40","50","3","3","30","50","70","50","50","2000","41.83023022588072","75","100","74.04828225294989","69.44444444444444","935","100"
"813","70","50","3","3","30","50","70","50","50","2000","85.40349073688031","112","100","83.33333333333333","87.5","591","100"
"814","85","50","3","3","30","50","70","50","50","2000","95.38515639018726","110","100","66.66666666666667","90.9090909090909","927","100"
"815","100","50","3","3","30","50","70","50","50","2000","100","117","100","66.66666666666667","100","1500","100"
"812","55","50","3","3","30","50","70","50","50","2000","55.20972093202175","103","100","70.70707070712176","78.62595419847328","698","100"
"816","40","70","3","3","30","50","70","50","50","2000","53.640941053197515","85","83.33333333333334","88.54524626909131","69.67213114754098","1463","66.66666666666666"
"818","70","70","3","3","30","50","70","50","50","2000","91.00618137704446","118","100","64.11363180058366","84.89208633093526","915","100"
"817","55","70","3","3","30","50","70","50","50","2000","74.75940183129197","88","100","83.33333333333333","80","1779","100"
"819","85","70","3","3","30","50","70","50","50","2000","95.88149123260776","113","100","57.77797201249456","91.869918699187","1213","100"
"820","100","70","3","3","30","50","70","50","50","2000","100","109","100","50","100","1271","100"
"821","40","90","3","3","30","50","70","50","50","2000","55.113050913044596","72","100","83.33333333333333","64.28571428571429","1192","100"
"822","55","90","3","3","30","50","70","50","50","2000","92.53586739654433","80","100","66.66666666666667","74.76635514018692","1286","100"
"823","70","90","3","3","30","50","70","50","50","2000","80.850489155414","118","100","72.95359749739312","84.89208633093526","788","100"
"824","85","90","3","3","30","50","70","50","50","2000","94.98144349712474","108","100","66.66666666666667","93.10344827586206","968","100"
"825","100","90","3","3","30","50","70","50","50","2000","100","107","100","83.33333333333333","100","971","100"
"826","40","10","3","3","30","50","70","50","50","2000","39.89124290011993","69","100","100","58.97435897435898","1382","100"
"827","55","10","3","3","30","50","70","50","50","2000","54.45520194374627","99","100","73.00546448087431","74.43609022556392","824","100"
"828","70","10","3","3","30","50","70","50","50","2000","75.01813582904417","96","83.33333333333334","74.23041176173528","88.07339449541286","1083","66.66666666666666"
"830","100","10","3","3","30","50","70","50","50","2000","100","124","100","67.04600849087541","100","1171","100"
"829","85","10","3","3","30","50","70","50","50","2000","91.76271751075126","103","100","72.47557003257329","89.56521739130436","1077","100"
"831","40","30","3","3","30","50","70","50","50","2000","43.605302680565664","61","100","66.66666666666667","57.54716981132076","1193","100"
"832","55","30","3","3","30","50","70","50","50","2000","57.861548380731534","88","100","71.42857142857203","75.21367521367522","678","100"
"834","85","30","3","3","30","50","70","50","50","2000","96.22961532404305","89","100","100","90.81632653061224","939","100"
"833","70","30","3","3","30","50","70","50","50","2000","77.93906090294165","103","100","83.33333333333333","87.28813559322035","939","100"
"836","40","50","3","3","30","50","70","50","50","2000","50.29781862711108","72","100","66.66666666666667","70.58823529411765","1016","100"
"835","100","30","3","3","30","50","70","50","50","2000","100","135","83.33333333333334","61.815469890463255","100","732","100"
"837","55","50","3","3","30","50","70","50","50","2000","64.4678773052968","86","66.66666666666666","50","72.26890756302521","862","100"
"838","70","50","3","3","30","50","70","50","50","2000","88.13732694233158","107","100","81.10267032137533","82.94573643410853","1004","100"
"840","100","50","3","3","30","50","70","50","50","2000","100","111","100","66.66666666666667","100","693","100"
"841","40","70","3","3","30","50","70","50","50","2000","52.57066536576283","76","100","66.66666666666667","63.33333333333333","1203","100"
"839","85","50","3","3","30","50","70","50","50","2000","90.54588302446848","122","83.33333333333334","50","94.57364341085271","729","100"
"842","55","70","3","3","30","50","70","50","50","2000","65.54952201822844","76","83.33333333333334","83.33333333333333","73.7864077669903","998","100"
"844","85","70","3","3","30","50","70","50","50","2000","97.5779295993674","100","100","83.33333333333333","85.47008547008546","1379","100"
"845","100","70","3","3","30","50","70","50","50","2000","100","130","83.33333333333334","83.33333333333333","100","1004","66.66666666666666"
"843","70","70","3","3","30","50","70","50","50","2000","86.8891827852135","92","100","66.66666666666667","77.31092436974791","1003","100"
"847","55","90","3","3","30","50","70","50","50","2000","81.08226072390742","88","83.33333333333334","57.997608954350255","75.21367521367522","1008","100"
"846","40","90","3","3","30","50","70","50","50","2000","69.1978600830141","79","100","66.66666666666667","64.22764227642277","948","100"
"848","70","90","3","3","30","50","70","50","50","2000","93.69468995673317","92","100","83.33333333333333","79.3103448275862","830","100"
"851","40","10","3","3","30","50","70","50","50","2000","34.64530621565572","92","100","83.33333333333333","68.65671641791045","846","100"
"849","85","90","3","3","30","50","70","50","50","2000","97.26057359106393","104","100","100","90.43478260869566","1212","100"
"850","100","90","3","3","30","50","70","50","50","2000","100","105","66.66666666666666","81.27340826018252","100","781","100"
"852","55","10","3","3","30","50","70","50","50","2000","53.2788487176235","93","100","83.33333333333333","70.45454545454545","913","100"
"853","70","10","3","3","30","50","70","50","50","2000","74.66111681125317","103","100","73.20850796618551","89.56521739130436","1124","100"
"854","85","10","3","3","30","50","70","50","50","2000","92.21283250423426","115","100","57.6923076923077","89.14728682170544","1311","100"
"855","100","10","3","3","30","50","70","50","50","2000","100","128","100","63.492063492063494","100","1189","100"
"856","40","30","3","3","30","50","70","50","50","2000","46.50088101986237","86","100","73.3233228108391","68.8","1046","100"
"857","55","30","3","3","30","50","70","50","50","2000","57.67308856049803","88","100","54.929577464818095","76.52173913043478","1278","100"
"858","70","30","3","3","30","50","70","50","50","2000","83.40657710971273","84","100","66.66666666666667","84.84848484848484","1061","100"
"860","100","30","3","3","30","50","70","50","50","2000","100","130","100","90.21574526110142","100","868","100"
"859","85","30","3","3","30","50","70","50","50","2000","93.63343045500655","107","100","66.66666666666667","89.91596638655463","1077","100"
"861","40","50","3","3","30","50","70","50","50","2000","43.675326268654885","82","100","83.33333333333333","66.66666666666666","1286","100"
"862","55","50","3","3","30","50","70","50","50","2000","98.64444000827473","63","100","83.33333333333333","67.02127659574468","1240","100"
"863","70","50","3","3","30","50","70","50","50","2000","98.25621025242519","86","66.66666666666666","83.33333333333333","85.14851485148515","1843","100"
"864","85","50","3","3","30","50","70","50","50","2000","87.22342227510278","117","100","74.38900760137498","86.66666666666667","562","100"
"865","100","50","3","3","30","50","70","50","50","2000","100","122","100","66.66666666666667","100","1040","100"
"866","40","70","3","3","30","50","70","50","50","2000","54.122097882647836","72","100","41.02564075787325","63.716814159292035","1023","100"
"870","100","70","3","3","30","50","70","50","50","2000","100","121","100","100","100","771","100"
"869","85","70","3","3","30","50","70","50","50","2000","99.80049999999999","85","100","100","92.3913043478261","1358","100"
"868","70","70","3","3","30","50","70","50","50","2000","79.12095458153262","98","100","66.66666666666667","79.67479674796748","1123","100"
"871","40","90","3","3","30","50","70","50","50","2000","47.000673263621614","51","100","66.66666666666667","53.68421052631579","1212","100"
"867","55","70","3","3","30","50","70","50","50","2000","70.51069581132742","95","66.66666666666666","55.25114155251142","74.21875","1253","100"
"873","70","90","3","3","30","50","70","50","50","2000","79.55722450758697","82","100","66.66666666666667","84.5360824742268","1212","100"
"872","55","90","3","3","30","50","70","50","50","2000","71.72674234235794","80","100","66.66666666666667","76.19047619047619","1082","100"
"874","85","90","3","3","30","50","70","50","50","2000","99.84999999999998","116","100","66.66666666666667","92.06349206349206","992","100"
"876","40","10","3","3","30","50","70","50","50","2000","39.227777922069315","77","100","83.33333333333333","66.95652173913044","1249","100"
"877","55","10","3","3","30","50","70","50","50","2000","59.36152245058483","92","100","60.50182467551505","74.19354838709677","1012","100"
"879","85","10","3","3","30","50","70","50","50","2000","89.65296190451339","97","100","71.79602092916728","90.65420560747664","1115","100"
"880","100","10","3","3","30","50","70","50","50","2000","100","126","100","75.54664743356737","100","736","100"
"875","100","90","3","3","30","50","70","50","50","2000","100","117","100","66.66666666666667","100","1027","100"
"878","70","10","3","3","30","50","70","50","50","2000","71.5539582557321","80","100","66.66666666666667","76.92307692307693","1213","100"
"882","55","30","3","3","30","50","70","50","50","2000","55.74125124408015","79","100","51.78571428572311","71.81818181818181","1304","100"
"883","70","30","3","3","30","50","70","50","50","2000","84.75094007964002","83","100","83.33333333333333","80.58252427184466","1228","100"
"881","40","30","3","3","30","50","70","50","50","2000","44.66578947186327","88","100","83.33333333333333","61.97183098591549","1134","100"
"884","85","30","3","3","30","50","70","50","50","2000","91.58818042483524","112","100","66.66666666666667","91.05691056910568","1076","100"
"885","100","30","3","3","30","50","70","50","50","2000","100","129","100","76.78339431186821","100","994","100"
"886","40","50","3","3","30","50","70","50","50","2000","56.93543812424642","87","100","87.8345498783455","70.16129032258065","1090","100"
"888","70","50","3","3","30","50","70","50","50","2000","92.19642754205695","83","66.66666666666666","83.33333333333333","81.37254901960785","1321","100"
"890","100","50","3","3","30","50","70","50","50","2000","100","129","83.33333333333334","63.58634883882011","100","1242","100"
"889","85","50","3","3","30","50","70","50","50","2000","97.27715657743694","103","100","67.61006289308176","93.63636363636364","1214","100"
"887","55","50","3","3","30","50","70","50","50","2000","64.89021724461219","90","100","83.33333333333333","75","1006","100"
"892","55","70","3","3","30","50","70","50","50","2000","84.40384261896484","98","100","50","75.38461538461539","806","100"
"891","40","70","3","3","30","50","70","50","50","2000","52.5540825238113","74","100","83.33333333333333","65.48672566371681","1063","100"
"895","100","70","3","3","30","50","70","50","50","2000","100","124","100","83.33333333333333","100","985","100"
"893","70","70","3","3","30","50","70","50","50","2000","83.76565015099284","94","100","83.33333333333333","82.45614035087719","1022","100"
"894","85","70","3","3","30","50","70","50","50","2000","93.77533610096894","107","100","83.33333333333333","93.85964912280701","1030","100"
"896","40","90","3","3","30","50","70","50","50","2000","64.38568258681363","82","100","57.942840501631","69.49152542372882","1025","100"
"897","55","90","3","3","30","50","70","50","50","2000","83.04984846354425","75","100","50","71.42857142857143","1385","100"
"899","85","90","3","3","30","50","70","50","50","2000","99.84999999999998","102","100","66.66666666666667","91.8918918918919","1020","100"
"898","70","90","3","3","30","50","70","50","50","2000","82.15045081946504","92","100","66.66666666666667","86.79245283018868","1144","100"
"900","100","90","3","3","30","50","70","50","50","2000","100","121","100","78.63247863247862","100","1056","100"
"901","40","10","3","3","30","50","70","50","50","2000","37.39313055072381","76","100","83.33333333333333","61.78861788617886","1364","100"
"903","70","10","3","3","30","50","70","50","50","2000","73.81420951519878","110","100","69.67213114754098","86.61417322834646","852","100"
"904","85","10","3","3","30","50","70","50","50","2000","90.05106442110838","140","100","58.09193819135587","93.95973154362416","630","100"
"905","100","10","3","3","30","50","70","50","50","2000","100","109","100","73.32332332338221","100","1137","100"
"902","55","10","3","3","30","50","70","50","50","2000","58.358402422405085","97","100","66.3265306122449","76.37795275590551","391","100"
"906","40","30","3","3","30","50","70","50","50","2000","45.093046434412635","73","100","50","64.03508771929825","1423","100"
"907","55","30","3","3","30","50","70","50","50","2000","57.07665091268859","69","66.66666666666666","83.33333333333333","63.888888888888886","1297","66.66666666666666"
"908","70","30","3","3","30","50","70","50","50","2000","88.59161562658312","89","83.33333333333334","83.33333333333333","82.4074074074074","999","66.66666666666666"
"909","85","30","3","3","30","50","70","50","50","2000","96.65552781944884","110","100","56.28245067497404","90.9090909090909","925","100"
"910","100","30","3","3","30","50","70","50","50","2000","100","127","100","69.20903954802448","100","1317","100"
"913","70","50","3","3","30","50","70","50","50","2000","93.30943378741729","98","100","83.33333333333333","86.72566371681415","980","100"
"912","55","50","3","3","30","50","70","50","50","2000","66.83595587982676","101","66.66666666666666","70.1173945555182","73.72262773722628","624","33.33333333333333"
"914","85","50","3","3","30","50","70","50","50","2000","94.817335","88","100","66.66666666666667","90.72164948453609","1243","100"
"911","40","50","3","3","30","50","70","50","50","2000","53.95223545044763","83","100","70.8955223880597","69.74789915966386","1147","100"
"915","100","50","3","3","30","50","70","50","50","2000","100","132","100","83.33333333333333","100","798","100"
"917","55","70","3","3","30","50","70","50","50","2000","58.70380245416425","111","100","73.35329554491267","79.28571428571428","670","100"
"918","70","70","3","3","30","50","70","50","50","2000","87.65544704881535","100","100","83.11111111111124","83.33333333333334","1136","100"
"916","40","70","3","3","30","50","70","50","50","2000","52.97670177295911","72","100","83.33333333333333","67.28971962616822","1548","100"
"919","85","70","3","3","30","50","70","50","50","2000","99.19509768493394","101","100","66.66666666666667","94.39252336448598","1135","100"
"920","100","70","3","3","30","50","70","50","50","2000","100","123","100","74.45959081086113","100","1009","100"
"921","40","90","3","3","30","50","70","50","50","2000","65.65498391379738","87","100","50","71.900826446281","1083","100"
"922","55","90","3","3","30","50","70","50","50","2000","63.20382034505278","89","100","80.45240383285562","74.78991596638656","724","100"
"923","70","90","3","3","30","50","70","50","50","2000","80.56469279627878","94","100","66.66666666666667","83.1858407079646","1203","100"
"924","85","90","3","3","30","50","70","50","50","2000","97.68289813924116","105","83.33333333333334","69.32773055905189","91.30434782608695","1301","100"
"926","40","10","3","3","30","50","70","50","50","2000","41.12544254633879","71","100","66.66666666666667","70.29702970297029","627","100"
"925","100","90","3","3","30","50","70","50","50","2000","100","129","100","61.111111111111114","100","1168","100"
"927","55","10","3","3","30","50","70","50","50","2000","59.887232258192746","83","100","74.22429247362689","69.74789915966386","874","100"
"928","70","10","3","3","30","50","70","50","50","2000","73.13252932118259","101","100","100","83.47107438016529","794","100"
"929","85","10","3","3","30","50","70","50","50","2000","91.13019140752176","96","100","83.33333333333333","94.11764705882352","1168","100"
"930","100","10","3","3","30","50","70","50","50","2000","100","141","100","64.24181592035254","100","889","100"
"932","55","30","3","3","30","50","70","50","50","2000","55.24862041406931","95","100","64.81481481481482","74.21875","798","100"
"931","40","30","3","3","30","50","70","50","50","2000","45.91359355196997","76","100","83.33333333333333","64.95726495726495","1165","100"
"933","70","30","3","3","30","50","70","50","50","2000","78.10881785108491","98","83.33333333333334","73.50049164208455","83.76068376068376","973","100"
"934","85","30","3","3","30","50","70","50","50","2000","96.34189674072553","109","100","83.33333333333333","87.2","1218","100"
"936","40","50","3","3","30","50","70","50","50","2000","52.423364233919436","73","100","100","68.22429906542055","632","100"
"937","55","50","3","3","30","50","70","50","50","2000","65.70635676205539","71","100","50","69.6078431372549","670","100"
"935","100","30","3","3","30","50","70","50","50","2000","100","141","100","66.01633279027438","100","1320","100"
"938","70","50","3","3","30","50","70","50","50","2000","80.29878908348356","109","100","90.79466095661458","90.83333333333333","1015","100"
"939","85","50","3","3","30","50","70","50","50","2000","95.68480811364763","111","100","66.66666666666667","90.2439024390244","1116","100"
"941","40","70","3","3","30","50","70","50","50","2000","49.202623713191635","77","100","100","64.70588235294117","1007","100"
"942","55","70","3","3","30","50","70","50","50","2000","76.67443835681722","100","100","73.80923491632785","80","1219","100"
"940","100","50","3","3","30","50","70","50","50","2000","100","118","100","88.73873873873873","100","712","100"
"943","70","70","3","3","30","50","70","50","50","2000","84.28406419248851","104","100","86.77248677248677","78.78787878787878","1139","100"
"944","85","70","3","3","30","50","70","50","50","2000","97.89351401403871","106","83.33333333333334","74.58478515672572","92.98245614035088","930","100"
"945","100","70","3","3","30","50","70","50","50","2000","100","116","100","64.17624521072797","100","854","100"
"946","40","90","3","3","30","50","70","50","50","2000","61.76892660695935","70","100","100","65.42056074766354","1087","100"
"947","55","90","3","3","30","50","70","50","50","2000","90.61470088200225","74","100","83.33333333333333","69.1588785046729","1638","100"
"948","70","90","3","3","30","50","70","50","50","2000","94.36243401444506","94","100","83.33333333333333","84.68468468468468","1239","100"
"949","85","90","3","3","30","50","70","50","50","2000","99.28760511499483","116","100","66.66666666666667","92.06349206349206","858","100"
"950","100","90","3","3","30","50","70","50","50","2000","100","137","100","94.51099294839308","100","980","100"
"951","40","10","3","3","30","50","70","50","50","2000","38.750052113245395","73","100","83.33333333333333","65.17857142857143","1028","100"
"952","55","10","3","3","30","50","70","50","50","2000","55.878864081676035","86","100","68.0428134556575","71.66666666666667","1092","100"
"953","70","10","3","3","30","50","70","50","50","2000","72.37714043857187","68","100","83.33333333333333","73.91304347826086","1564","100"
"954","85","10","3","3","30","50","70","50","50","2000","90.26710447757064","110","100","88.8888888888896","92.43697478991596","974","100"
"956","40","30","3","3","30","50","70","50","50","2000","46.56736956924118","80","100","83.33333333333333","65.57377049180327","810","100"
"957","55","30","3","3","30","50","70","50","50","2000","63.89436661947852","80","100","100","67.79661016949152","1305","100"
"955","100","10","3","3","30","50","70","50","50","2000","100","103","100","66.66666666666667","100","1022","100"
"958","70","30","3","3","30","50","70","50","50","2000","77.65503430091913","82","100","50","78.84615384615384","1065","100"
"959","85","30","3","3","30","50","70","50","50","2000","95.90108296644867","111","100","83.33333333333333","90.2439024390244","1259","100"
"960","100","30","3","3","30","50","70","50","50","2000","100","114","100","83.33333333333333","100","1105","100"
"961","40","50","3","3","30","50","70","50","50","2000","52.26001642104399","86","83.33333333333334","71.34292565947241","68.25396825396825","1293","100"
"962","55","50","3","3","30","50","70","50","50","2000","64.48327548764196","77","100","66.66666666666667","66.37931034482759","1597","100"
"964","85","50","3","3","30","50","70","50","50","2000","96.47414627212565","113","100","89.07103825136612","94.9579831932773","749","100"
"963","70","50","3","3","30","50","70","50","50","2000","84.23032601676711","80","100","66.66666666666667","84.21052631578947","1127","100"
"965","100","50","3","3","30","50","70","50","50","2000","100","114","66.66666666666666","66.66666666666667","100","1104","66.66666666666666"
"966","40","70","3","3","30","50","70","50","50","2000","50.482300680191365","76","100","66.66666666666667","66.66666666666666","1035","100"
"967","55","70","3","3","30","50","70","50","50","2000","70.95162976830159","91","100","57.819253083075516","76.47058823529412","885","100"
"969","85","70","3","3","30","50","70","50","50","2000","93.17809455126324","102","100","56.249999976792544","87.17948717948718","1069","100"
"970","100","70","3","3","30","50","70","50","50","2000","100","113","100","100","100","978","100"
"968","70","70","3","3","30","50","70","50","50","2000","85.30210646200122","103","100","67.90123456790054","83.73983739837398","717","100"
"971","40","90","3","3","30","50","70","50","50","2000","55.19772869944177","61","100","66.66666666666667","57.009345794392516","905","100"
"972","55","90","3","3","30","50","70","50","50","2000","88.1764620893938","91","100","56.87830687830688","75.20661157024794","769","100"
"974","85","90","3","3","30","50","70","50","50","2000","95.01890443984064","102","100","83.33333333333333","93.57798165137615","1020","100"
"975","100","90","3","3","30","50","70","50","50","2000","100","112","100","83.33333333333333","100","939","100"
"973","70","90","3","3","30","50","70","50","50","2000","81.26999645958306","100","100","81.2433011789925","80.64516129032258","732","100"
"978","70","10","3","3","30","50","70","50","50","2000","68.86054096627537","102","100","71.16666666666667","89.47368421052632","857","100"
"977","55","10","3","3","30","50","70","50","50","2000","54.64871986284847","84","100","83.33333333333333","79.24528301886792","1172","100"
"976","40","10","3","3","30","50","70","50","50","2000","38.300210887507035","93","100","66.66666666666667","67.3913043478261","780","100"
"980","100","10","3","3","30","50","70","50","50","2000","100","118","100","73.20162107396014","100","1153","100"
"979","85","10","3","3","30","50","70","50","50","2000","89.1112634877537","89","100","83.33333333333333","92.70833333333334","1158","100"
"981","40","30","3","3","30","50","70","50","50","2000","43.283688042598676","81","100","50","64.8","868","100"
"982","55","30","3","3","30","50","70","50","50","2000","54.31576844845652","77","100","66.66666666666667","73.33333333333333","781","100"
"983","70","30","3","3","30","50","70","50","50","2000","74.75613813098899","111","100","65.45000521819479","86.04651162790698","884","100"
"984","85","30","3","3","30","50","70","50","50","2000","91.95014174364955","109","100","90.94379893588768","94.78260869565217","1035","100"
"987","55","50","3","3","30","50","70","50","50","2000","79.407112766316","98","100","58.875784613301846","80.32786885245902","888","100"
"986","40","50","3","3","30","50","70","50","50","2000","50.066697742859965","75","100","83.33333333333333","68.18181818181817","959","100"
"985","100","30","3","3","30","50","70","50","50","2000","100","123","100","50","100","1000","100"
"988","70","50","3","3","30","50","70","50","50","2000","81.25084874962525","104","100","69.89247311827957","88.13559322033898","1000","100"
